label,corrected_value,row_id,corp_name,rcept_no,field,extracted_value,quote,context,gate,gate_reason,pick,stratum,dart_url
correct,,E0011,KB스타리츠,20260309001319,#5 발행가액 산정방법 (1·2차·확정 산식),"discount_rate=0.05, final_price_date=2026-04-10, final_price_method=Max[Min[1차 발행가액, 2차 발행가액], 청약일전 과거 제3거래일부터 제5거래일까지의 가중산술평균주가의 100분의 70], first_price_method=기준주가에 할인율 5.0%를 적용하여 [기준주가 × (1-할인율)] / [1+(증자비율 × 할인율)] 산식으로 산정, second_price_method=기준주가에 할인율 5.0%를 적용하여 기준주가 × (1-할인율) 산식으로 산정","* 확정 발행가액 = Max[Min[1차 발행가액, 2차 발행가액], 청약일전 과거 제3거래일부터 제5거래일까지의 가중산술평균주가의 100분의 70]","…부터 제5거래일까지의 가중산술평균주가에서 5.0% 할인율을 적용하여 산정한 가액을 확정발행가액으로 합니다. 단, 호가단위미만은 호가단위로 절상하며, 그 가액이 액면가액 이하일 경우에는 액면가액을 발행가액으로 합니다. 【* 확정 발행가액 = Max[Min[1차 발행가액, 2차 발행가액], 청약일전 과거 제3거래일부터 제5거래일까지의 가중산술평균주가의 100분의 70]】 나. 신주의 배정방법 1) 구주주 청약(신주인수권증서 청약): 신주배정기준일(2026년 03월 11일 예정) 18:00 현재 주주명부에 등재된 구주주에게 본 주식을 1주당 0.4866178369주를 곱하여 산정된 배…",passed,,random,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260309001319
correct,,E0012,LB세미콘,20260714000321,#1 신주인수권증서 상장·매매기간,"end_date=2026-07-16, start_date=2026-07-10",3) 신주인수권증서 상장예정기간 : 2026년 07월 10일~ 2026년 07월 16일,… '자본시장과 금융투자업에 관한 법률' 제165의 6조 3항 및 '증권의 발행 및 공시 등에 관한 규정' 제5-19조에 의거하여 주주에게 신주인수권증서를 발행합니다.2) 신주인수권증서는 한국거래소에 상장 예정입니다. 【3) 신주인수권증서 상장예정기간 : 2026년 07월 10일~ 2026년 07월 16일】 4) 금번 유상증자시 신주인수권증서는 전자증권제도 시행일(2019년 9월 16일) 이후에 발행되고 상장될 예정으로 전자증권으로 발행됩니다. 주주가 증권사 계좌에 보유하고 있는 주식(기존 '실질주주' 보유주식)에 대하…,passed,,random,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260714000321
correct,,E0013,LB세미콘,20260714000321,#2 청약 취급처 (대상자별 증권사 + 청약일),"entries=agent=케이비증권(주) 본ㆍ지점, target=구주주(신주인수권증서 보유자) 특별계좌 보유자(기존 '명부주주'), end_date=2026-08-04, start_date=2026-08-03 · agent=1) 주주확정일 현재 엘비세미콘(주) 주식을 예탁하고 있는 당해 증권회사 본ㆍ지점 2) 케이비증권(주) 본ㆍ지점, target=구주주(신주인수권증서 보유자) 일반주주(기존 '실질주주'), end_date=2026-08-04, start_date=2026-08-03 · agent=케이비증권(주) 본ㆍ지점, target=일반공모청약(고위험고수익투자신탁등,벤처기업투자신탁 청약 포함), end_date=2026-08-07, start_date=2026-08-06","다. 청약취급처 청약대상자 청약취급처 청약일 구주주(신주인수권증서 보유자) 특별계좌 보유자(기존 '명부주주') 케이비증권(주) 본ㆍ지점 2026년 08월 03일 ~2026년 08월 04일 일반주주(기존 '실질주주') 1) 주주확정일 현재 엘비세미콘(주) 주식을 예탁하고 있는 당해 증권회사 본ㆍ지점2) 케이비증권(주) 본ㆍ지점 일반공모청약(고위험고수익투자신탁등,벤처기업투자신탁 청약 포함) 케이비증권(주) 본ㆍ지점 2026년 08월 06일 ~2026년 08월 07일","…할 주식이 50,000주 이하(액면가 500원 기준)이거나, 배정할 주식의 공모금액이 1억원 이하인 경우에는 청약자에게 배정하지 아니할 수 있습니다. 이 경우 ""대표주관회사"" 가 잔여주식을 자기 계산으로 인수합니다. 【다. 청약취급처 청약대상자 청약취급처 청약일 구주주(신주인수권증서 보유자) 특별계좌 보유자(기존 '명부주주') 케이비증권(주) 본ㆍ지점 2026년 08월 03일 ~2026년 08월 04일 일반주주(기존 '실질주주') 1) 주주확정일 현재 엘비세미콘(주) 주식을 예탁하고 있는 당해 증권회사 본ㆍ지점2) 케이비증권(주) 본ㆍ지점 일반공모청약(고위험고수익투자신탁등,벤처기업투자신탁 청약 포함) 케이비증권(주) 본ㆍ지점 2026년 08월 06일 ~2026년 08월 07일】 라. 신주인수권에 관한 사항 1) '자본시장과 금융투자업에 관한 법률' 제165의 6조 3항 및 '증권의 발행 및 공시 등에 관한 규정' 제5-19조에 의거하여 주주에게 신주인수권증서를 발행합니다.2) 신주인수권증서…",passed,,random,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260714000321
correct,,E0014,LB세미콘,20260714000321,#3 실권주 처리 방식,"detail=구주주 청약 및 초과청약 결과 발생한 실권주 및 단수주는 대표주관회사가 일반에게 공모하며, 일반공모 후 잔여주식은 대표주관회사가 자기 계산으로 인수함, method=일반공모","4) 일반공모 청약: 상기 구주주 청약 및 초과청약 결과 발생한 실권주 및 단수주(이하 ""일반공모 배정분"")는 ""대표주관회사""가 다음 각호와 같이 일반에게 공모하되","…주식수 = 신주인수권증서 청약한도 주식수 + 초과청약한도 주식수(ⅱ) 신주인수권증서 청약한도 주식수 = 보유한 신주인수권증서의 수량(ⅲ) 초과청약 한도주식수 = 신주인수권증서청약 한도주식수 × 초과청약 비율(20%) 【4) 일반공모 청약: 상기 구주주 청약 및 초과청약 결과 발생한 실권주 및 단수주(이하 ""일반공모 배정분"")는 ""대표주관회사""가 다음 각호와 같이 일반에게 공모하되】 , '증권 인수업무 등에 관한 규정' 제9조 제2항 제3호 및 제4호에 따라 고위험고수익투자신탁등에 공모주식의 10% 이상을 배정하며, 벤처기업투자신탁에 공모주식의 30% 이상을 배정합니다. 나머지 60%에 해당하는…",passed,,random,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260714000321
correct,,E0015,LB세미콘,20260714000321,#4 초과청약 조건 (비율),"ratio=0.2, detail=신주배정주식 1주당 0.2주(20%) 한도로 초과청약 가능, allowed=True","2) 초과청약 : 구주주(신주인수권증서 보유자) 청약 이후 발생한 실권주 및 단수주가 있는 경우, 실권주 및 단수주를 구주주(신주인수권증서 보유자)가 초과청약(초과청약비율 : 배정 신주 1주당 0.2주)한 주식수에 비례하여 배정하며","…1117 주를 곱하여 산정된 배정주식수(단, 1주 미만은 절사함)로 하고, 배정범위 내에서 청약한 수량만큼 배정합니다. 단, 신주배정기준일 전 자기주식수의 변동 등으로 인하여 1주당 배정주식수가 변동될 수 있습니다) 【2) 초과청약 : 구주주(신주인수권증서 보유자) 청약 이후 발생한 실권주 및 단수주가 있는 경우, 실권주 및 단수주를 구주주(신주인수권증서 보유자)가 초과청약(초과청약비율 : 배정 신주 1주당 0.2주)한 주식수에 비례하여 배정하며】 , 1주 미만의 주식은 절사하여 배정하지 않습니다(단, 초과청약 주식수가 실권주 및 단수주에 미달한 경우 100% 배정).(ⅰ) 청약한도 주식수 = 신주인수권증서 청약한도 주식수 + 초과청약한도 주식수(ⅱ) 신주인수…",passed,,random,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260714000321
correct,,E0016,LB세미콘,20260714000321,#5 발행가액 산정방법 (1·2차·확정 산식),"discount_rate=0.2, final_price_date=2026-07-30, final_price_method=MAX[MIN(1차 발행가액, 2차 발행가액), 기준주가의 60%], first_price_method=기준주가 × (1-할인율) / [1 + (증자비율 × 할인율)] (할인율 20%), second_price_method=기준주가 × (1-할인율) (할인율 20%)","▶ 확정 발행가액 = MAX【MIN(1차 발행가액, 2차 발행가액), 기준주가의 60%】 5) 최종 발행가액은 구주주청약일 초일 전 제3거래일에 결정되어 금융감독원 전자공시시스템에 2026년 07월 30일 에 공시될 예정이며","… 제3거래일로부터 제5거래일까지의 가중산술평균주가에서 할인율 40%를 적용하여 산정한 가격을 확정발행가액으로 합니다.(단, 호가단위 미만은 호가단위로 절상하며, 그 가액이 액면가액 미만인 경우 액면가액으로 합니다.) 【▶ 확정 발행가액 = MAX【MIN(1차 발행가액, 2차 발행가액), 기준주가의 60%】 5) 최종 발행가액은 구주주청약일 초일 전 제3거래일에 결정되어 금융감독원 전자공시시스템에 2026년 07월 30일 에 공시될 예정이며】 , 회사의 인터넷 홈페이지(www.lbsemicon.com)에 공고하여 개별통지에 갈음할 예정입니다. 나. 청약결과 배정방법 1) 구주주 청약 (신주인수권증서 청약): 신주배정기준일(2026년 06월 19일 예정) …",passed,,random,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260714000321
correct,,E0017,LB세미콘,20260730000278,#1 신주인수권증서 상장·매매기간,"end_date=2026-07-16, start_date=2026-07-10",3) 신주인수권증서 상장예정기간 : 2026년 07월 10일~ 2026년 07월 16일,… '자본시장과 금융투자업에 관한 법률' 제165의 6조 3항 및 '증권의 발행 및 공시 등에 관한 규정' 제5-19조에 의거하여 주주에게 신주인수권증서를 발행합니다.2) 신주인수권증서는 한국거래소에 상장 예정입니다. 【3) 신주인수권증서 상장예정기간 : 2026년 07월 10일~ 2026년 07월 16일】 4) 금번 유상증자시 신주인수권증서는 전자증권제도 시행일(2019년 9월 16일) 이후에 발행되고 상장될 예정으로 전자증권으로 발행됩니다. 주주가 증권사 계좌에 보유하고 있는 주식(기존 '실질주주' 보유주식)에 대하…,passed,,forced,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260730000278
correct,,E0018,LB세미콘,20260730000278,#2 청약 취급처 (대상자별 증권사 + 청약일),"entries=agent=케이비증권(주) 본ㆍ지점, target=구주주(신주인수권증서 보유자) 특별계좌 보유자(기존 '명부주주'), end_date=2026-08-04, start_date=2026-08-03 · agent=1) 주주확정일 현재 엘비세미콘(주) 주식을 예탁하고 있는 당해 증권회사 본ㆍ지점 2) 케이비증권(주) 본ㆍ지점, target=구주주(신주인수권증서 보유자) 일반주주(기존 '실질주주'), end_date=2026-08-04, start_date=2026-08-03 · agent=케이비증권(주) 본ㆍ지점, target=일반공모청약(고위험고수익투자신탁등,벤처기업투자신탁 청약 포함), end_date=2026-08-07, start_date=2026-08-06","구주주(신주인수권증서 보유자) 특별계좌 보유자(기존 '명부주주') 케이비증권(주) 본ㆍ지점 2026년 08월 03일 ~2026년 08월 04일 일반주주(기존 '실질주주') 1) 주주확정일 현재 엘비세미콘(주) 주식을 예탁하고 있는 당해 증권회사 본ㆍ지점2) 케이비증권(주) 본ㆍ지점 일반공모청약(고위험고수익투자신탁등,벤처기업투자신탁 청약 포함) 케이비증권(주) 본ㆍ지점 2026년 08월 06일 ~2026년 08월 07일","… 기준)이거나, 배정할 주식의 공모금액이 1억원 이하인 경우에는 청약자에게 배정하지 아니할 수 있습니다. 이 경우 ""대표주관회사"" 가 잔여주식을 자기 계산으로 인수합니다. 다. 청약취급처 청약대상자 청약취급처 청약일 【구주주(신주인수권증서 보유자) 특별계좌 보유자(기존 '명부주주') 케이비증권(주) 본ㆍ지점 2026년 08월 03일 ~2026년 08월 04일 일반주주(기존 '실질주주') 1) 주주확정일 현재 엘비세미콘(주) 주식을 예탁하고 있는 당해 증권회사 본ㆍ지점2) 케이비증권(주) 본ㆍ지점 일반공모청약(고위험고수익투자신탁등,벤처기업투자신탁 청약 포함) 케이비증권(주) 본ㆍ지점 2026년 08월 06일 ~2026년 08월 07일】 라. 신주인수권에 관한 사항 1) '자본시장과 금융투자업에 관한 법률' 제165의 6조 3항 및 '증권의 발행 및 공시 등에 관한 규정' 제5-19조에 의거하여 주주에게 신주인수권증서를 발행합니다.2) 신주인수권증서…",passed,,forced,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260730000278
correct,,E0019,LB세미콘,20260730000278,#3 실권주 처리 방식,"detail=구주주 청약 및 초과청약 결과 발생한 실권주 및 단수주는 일반공모하며, 일반공모 후 남은 잔여주식은 대표주관회사가 자기 계산으로 인수합니다., method=일반공모","4) 일반공모 청약: 상기 구주주 청약 및 초과청약 결과 발생한 실권주 및 단수주(이하 ""일반공모 배정분"")는 ""대표주관회사""가 다음 각호와 같이 일반에게 공모하되","…주식수 = 신주인수권증서 청약한도 주식수 + 초과청약한도 주식수(ⅱ) 신주인수권증서 청약한도 주식수 = 보유한 신주인수권증서의 수량(ⅲ) 초과청약 한도주식수 = 신주인수권증서청약 한도주식수 × 초과청약 비율(20%) 【4) 일반공모 청약: 상기 구주주 청약 및 초과청약 결과 발생한 실권주 및 단수주(이하 ""일반공모 배정분"")는 ""대표주관회사""가 다음 각호와 같이 일반에게 공모하되】 , '증권 인수업무 등에 관한 규정' 제9조 제2항 제3호 및 제4호에 따라 고위험고수익투자신탁등에 공모주식의 10% 이상을 배정하며, 벤처기업투자신탁에 공모주식의 30% 이상을 배정합니다. 나머지 60%에 해당하는…",passed,,forced,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260730000278
correct,,E0020,LB세미콘,20260730000278,#4 초과청약 조건 (비율),"ratio=0.2, detail=구주주 청약 이후 발생한 실권주 및 단수주를 배정 신주 1주당 0.2주(20%) 비율로 초과청약 가능, allowed=True","2) 초과청약 : 구주주(신주인수권증서 보유자) 청약 이후 발생한 실권주 및 단수주가 있는 경우, 실권주 및 단수주를 구주주(신주인수권증서 보유자)가 초과청약(초과청약비율 : 배정 신주 1주당 0.2주)한 주식수에 비례하여 배정하며","…1117 주를 곱하여 산정된 배정주식수(단, 1주 미만은 절사함)로 하고, 배정범위 내에서 청약한 수량만큼 배정합니다. 단, 신주배정기준일 전 자기주식수의 변동 등으로 인하여 1주당 배정주식수가 변동될 수 있습니다) 【2) 초과청약 : 구주주(신주인수권증서 보유자) 청약 이후 발생한 실권주 및 단수주가 있는 경우, 실권주 및 단수주를 구주주(신주인수권증서 보유자)가 초과청약(초과청약비율 : 배정 신주 1주당 0.2주)한 주식수에 비례하여 배정하며】 , 1주 미만의 주식은 절사하여 배정하지 않습니다(단, 초과청약 주식수가 실권주 및 단수주에 미달한 경우 100% 배정).(ⅰ) 청약한도 주식수 = 신주인수권증서 청약한도 주식수 + 초과청약한도 주식수(ⅱ) 신주인수…",passed,,forced,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260730000278
correct,,E0021,LB세미콘,20260730000278,#5 발행가액 산정방법 (1·2차·확정 산식),"discount_rate=0.2, final_price_date=2026-07-29, final_price_method=MAX[MIN(1차 발행가액, 2차 발행가액), 기준주가의 60%], first_price_method=기준주가 × (1-할인율) / [1 + (증자비율 × 할인율)], second_price_method=기준주가 × (1-할인율)","▶ 1차 발행가액 = 기준주가 × (1-할인율) / ［1 + (증자비율 × 할인율)］ ▶ 2차 발행가액 = 기준주가 × (1-할인율) ▶ 확정 발행가액 = MAX【MIN(1차 발행가액, 2차 발행가액), 기준주가의 60%】","(인용 스팬 없음 · 항목 추정 위치) … 신 고 (보고) 2026년 07월 30일 1. 정정대상 공시서류 : 주요사항보고서(유상증자 결정) 2. 정정대상 공시서류의 최초제출일 : 2026년 05월 15일 3. 정정사항 ※ 금번 주요사항보고서 정정은 확정 발행가액 산정에 따른 기재정정으로, 정정사항은 굵은 빨간색 을 사용하여 표시하였습니다. 항 목 정정사유 정 정 전 정 정 후 4. 자금조달의 목적 확정 발행가액산정에 따른정정 4. 자금조달의 목적 시설자금 (원) 30,000,0…",failed,span_unresolved — 인용 구절을 원문에서 찾지 못했습니다,forced,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260730000278
correct,,E0022,LB세미콘,20260730000278,#10 정정 해석 (무엇이 바뀌어 D-day가 어떻게 이동했나),"field_moves=new=detail=구주주 청약 및 초과청약 결과 발생한 실권주 및 단수주는 일반공모하며, 일반공모 후 남은 잔여주식은 대표주관회사가 자기 계산으로 인수합니다., method=일반공모, old=detail=구주주 청약 및 초과청약 결과 발생한 실권주 및 단수주는 대표주관회사가 일반에게 공모하며, 일반공모 후 잔여주식은 대표주관회사가 자기 계산으로 인수함, method=일반공모, new_span=29601 · 29692, field_key=forfeited_share_method, new_rcept_no=20260730000278, old_rcept_no=20260714000321, new_span_status=resolved · new=ratio=0.2, detail=구주주 청약 이후 발생한 실권주 및 단수주를 배정 신주 1주당 0.2주(20%) 비율로 초과청약 가능, allowed=True, old=ratio=0.2, detail=신주배정주식 1주당 0.2주(20%) 한도로 초과청약 가능, allowed=True, new_span=29275 · 29404, field_key=excess_subscription, new_rcept_no=20260730000278, old_rcept_no=20260714000321, new_span_status=resolved · new=discount_rate=0.2, final_price_date=2026-07-29, final_price_method=MAX[MIN(1차 발행가액, 2차 발행가액), 기준주가의 60%], first_price_method=기준주가 × (1-할인율) / [1 + (증자비율 × 할인율)], second_price_method=기준주가 × (1-할인율), old=discount_rate=0.2 …","※ 금번 주요사항보고서 정정은 확정 발행가액 산정에 따른 기재정정으로, 정정사항은 굵은 빨간색 을 사용하여 표시하였습니다.","…2026년 07월 30일 1. 정정대상 공시서류 : 주요사항보고서(유상증자 결정) 2. 정정대상 공시서류의 최초제출일 : 2026년 05월 15일 3. 정정사항 【※ 금번 주요사항보고서 정정은 확정 발행가액 산정에 따른 기재정정으로, 정정사항은 굵은 빨간색 을 사용하여 표시하였습니다.】 항 목 정정사유 정 정 전 정 정 후 4. 자금조달의 목적 확정 발행가액산정에 따른정정 4. 자금조달의 목적 시설자금 (원)…",passed,,forced,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260730000278
correct,,E0023,SG,20260720000128,#1 신주인수권증서 상장·매매기간,"end_date=2026-08-25, start_date=2026-08-19",3) 신주인수권증서 상장예정기간 : 2026년 08월 19일~ 2026년 08월 25일,… '자본시장과 금융투자업에 관한 법률' 제165의 6조 3항 및 '증권의 발행 및 공시 등에 관한 규정' 제5-19조에 의거하여 주주에게 신주인수권증서를 발행합니다.2) 신주인수권증서는 한국거래소에 상장 예정입니다. 【3) 신주인수권증서 상장예정기간 : 2026년 08월 19일~ 2026년 08월 25일】 4) 금번 유상증자시 신주인수권증서는 전자증권제도 시행일(2019년 9월 16일) 이후에 발행되고 상장될 예정으로 전자증권으로 발행됩니다. 주주가 증권사 계좌에 보유하고 있는 주식(기존 '실질주주' 보유주식)에 대하…,passed,,random,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260720000128
correct,,E0024,SG,20260720000128,#2 청약 취급처 (대상자별 증권사 + 청약일),"entries=agent=유안타증권(주) 본ㆍ지점, target=구주주(신주인수권증서 보유자) 특별계좌 보유자(기존 '명부주주'), end_date=2026-09-04, start_date=2026-09-03 · agent=1) 주주확정일 현재 에스지이(주)의 주식을 예탁하고 있는 당해 증권회사 본ㆍ지점 2) 유안타증권(주) 본ㆍ지점, target=구주주(신주인수권증서 보유자) 일반주주(기존 '실질주주'), end_date=2026-09-04, start_date=2026-09-03 · agent=유안타증권(주) 본ㆍ지점, target=일반공모청약(고위험고수익투자신탁, 벤처기업투자신탁 청약 포함), end_date=2026-09-09, start_date=2026-09-08","다. 청약취급처 청약대상자 청약취급처 청약일 구주주(신주인수권증서 보유자) 특별계좌 보유자(기존 '명부주주') 유안타증권(주) 본ㆍ지점 2026년 09월 03일~2026년 09월 04일 일반주주(기존 '실질주주') 1) 주주확정일 현재 에스지이(주)의 주식을 예탁하고 있는 당해 증권회사 본ㆍ지점2) 유안타증권(주) 본ㆍ지점 일반공모청약(고위험고수익투자신탁, 벤처기업투자신탁 청약 포함) 유안타증권(주) 본ㆍ지점 2026년 09월 08일~2026년 09월 09일","…및 일반청약자에 대하여 배정하여야 할 주식이 250,000주(액면가 100원 기준) 이하 이거나, 배정할 주식의 공모금액이 1억원 이하인 경우에는 일반청약자에게 배정하지 아니하고 자기의 계산으로 인수할 수 있습니다. 【다. 청약취급처 청약대상자 청약취급처 청약일 구주주(신주인수권증서 보유자) 특별계좌 보유자(기존 '명부주주') 유안타증권(주) 본ㆍ지점 2026년 09월 03일~2026년 09월 04일 일반주주(기존 '실질주주') 1) 주주확정일 현재 에스지이(주)의 주식을 예탁하고 있는 당해 증권회사 본ㆍ지점2) 유안타증권(주) 본ㆍ지점 일반공모청약(고위험고수익투자신탁, 벤처기업투자신탁 청약 포함) 유안타증권(주) 본ㆍ지점 2026년 09월 08일~2026년 09월 09일】 라. 신주인수권에 관한 사항 1) '자본시장과 금융투자업에 관한 법률' 제165의 6조 3항 및 '증권의 발행 및 공시 등에 관한 규정' 제5-19조에 의거하여 주주에게 신주인수권증서를 발행합니다.2) 신주인수권증서…",passed,,random,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260720000128
correct,,E0025,SG,20260720000128,#3 실권주 처리 방식,"detail=구주주 청약(초과청약 포함) 후 발생한 미청약주식 및 단수주는 일반공모하며, 일반공모 후 최종 미달 잔여주식은 대표주관회사가 자기계산으로 인수함, method=일반공모","4) 일반공모 청약: (1) ""구주주"" 청약(초과청약 포함) 결과 발생한 미청약주식 및 단수주는 ""대표주관회사""가 일반에게 공모하되","…주식수 = 신주인수권증서 청약한도 주식수 + 초과청약한도 주식수(ⅱ) 신주인수권증서 청약한도 주식수 = 보유한 신주인수권증서의 수량(ⅲ) 초과청약 한도주식수 = 신주인수권증서청약 한도주식수 × 초과청약 비율(20%) 【4) 일반공모 청약: (1) ""구주주"" 청약(초과청약 포함) 결과 발생한 미청약주식 및 단수주는 ""대표주관회사""가 일반에게 공모하되】 , 「증권 인수업무 등에 관한 규정」 제9조 제2항 제6호에 따라 ""고위험고수익투자신탁""에 일반공모 배정분의 10%를 배정하고, ""벤처기업투자신탁""에 일반공모 배정분의 30%를 배정합니다. 나머지 주식은 개인청약자 …",passed,,random,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260720000128
correct,,E0026,SG,20260720000128,#4 초과청약 조건 (비율),"ratio=0.2, detail=구주주(신주인수권증서 보유자) 초과청약비율은 배정 신주 1주당 0.2주(20%), allowed=True","3) 초과청약 : 구주주(신주인수권증서 보유자) 청약 이후 발생한 실권주 및 단수주가 있는 경우, 실권주 및 단수주를 구주주(신주인수권증서 보유자)가 초과청약(초과청약비율 : 배정 신주 1주당 0.2주)한 주식수에 비례하여 배정하며","…F-H) 41,000,000 I. 구주주 1주당 배정비율 (F/E) 0.4142874776 주1) 단, 신주배정기준일 전 발행주식총수 및 자기주식수의 변동 등으로 인하여 구주주 1주당 배정비율은 변동될 수 있습니다. 【3) 초과청약 : 구주주(신주인수권증서 보유자) 청약 이후 발생한 실권주 및 단수주가 있는 경우, 실권주 및 단수주를 구주주(신주인수권증서 보유자)가 초과청약(초과청약비율 : 배정 신주 1주당 0.2주)한 주식수에 비례하여 배정하며】 , 1주 미만의 주식은 절사하여 배정하지 않습니다.(단, 초과청약 주식수가 실권주 및 단수주에 미달한 경우 100% 배정)(ⅰ) 청약한도 주식수 = 신주인수권증서 청약한도 주식수 + 초과청약한도 주식수(ⅱ) 신주인수…",passed,,random,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260720000128
correct,,E0027,SG,20260720000128,#5 발행가액 산정방법 (1·2차·확정 산식),"discount_rate=0.25, final_price_date=2026-09-01, final_price_method=MAX[MIN(1차 발행가액, 2차 발행가액), 청약일전 과거 제3거래일부터 제5거래일까지의 가중산술평균주가의 60%], first_price_method=기준주가(1개월·1주일·기산일 가중산술평균주가의 산술평균과 기산일 가중산술평균주가 중 낮은 가액) × (1-할인율 25%) / [1 + (증자비율 × 할인율 25%)], second_price_method=기준주가(1주일 가중산술평균주가 및 기산일 가중산술평균주가의 산술평균과 기산일 가중산술평균주가 중 낮은 가액) × (1-할인율 25%)","▶ 확정 발행가액 = MAX【MIN(1차 발행가액, 2차 발행가액), 청약일전 과거 제3거래일부터 제5거래일까지의 가중산술평균주가의 60%】 5) 최종 발행가액은 구주주청약일 초일 전 제3거래일에 결정되어 금융감독원 전자공시시스템에 2026년 09월 01일(화)에 공시될 예정이며","… 제3거래일로부터 제5거래일까지의 가중산술평균주가에서 할인율 40%를 적용하여 산정한 가격을 확정발행가액으로 합니다.(단, 호가단위 미만은 호가단위로 절상하며, 그 가액이 액면가액 미만인 경우 액면가액으로 합니다.) 【▶ 확정 발행가액 = MAX【MIN(1차 발행가액, 2차 발행가액), 청약일전 과거 제3거래일부터 제5거래일까지의 가중산술평균주가의 60%】 5) 최종 발행가액은 구주주청약일 초일 전 제3거래일에 결정되어 금융감독원 전자공시시스템에 2026년 09월 01일(화)에 공시될 예정이며】 , 회사의 인터넷 홈페이지(http://www.sgholdings.co.kr)에 공고하여 개별통지에 갈음할 예정입니다. 나. 청약결과 배정방법 1) 구주주 청약 (신주인수권증서 청약): 보유하고 있는 신주인수권증서 …",passed,,random,R1_prose,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260720000128
